!CSV A.01.01
!Keysight Technologies,N5227B,US63055424,A.15.71.11
!Date: Saturday, July 19, 2025 10:24:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S33(DB),S33(DEG),S34(DB),S34(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
1392000000,-0.29619527,119.96583,-73.166542,106.0348,-74.945236,41.455635,0.0037130488,-0.22859809
1406000000,-0.29091498,118.33144,-82.6213,164.96124,-74.813622,-102.13654,0.010119451,-0.21671386
1420000000,-0.28002685,116.77972,-83.814514,-72.717682,-74.329025,145.02875,0.014414727,-0.19375411
1434000000,-0.28534478,115.25599,-74.830223,38.971764,-80.057762,-142.94138,0.010270787,-0.18293284
1448000000,-0.28599998,113.62518,-74.276642,51.14397,-81.241776,-140.77951,-0.0008734804,-0.14945291
1462000000,-0.30043301,112.19369,-76.654198,79.705559,-79.173912,-36.535851,-0.0026067225,-0.20531948
1476000000,-0.29109603,110.55778,-74.375175,-116.93717,-76.669182,-109.16088,0.012833403,-0.20849106
1490000000,-0.28963557,109.2284,-71.394478,138.83275,-83.484207,115.0061,0.0089039225,-0.22127835
1504000000,-0.29108578,107.59584,-73.349472,16.576307,-75.143372,91.676292,0.016477736,-0.28179023
1518000000,-0.29102877,106.06597,-78.299042,41.39241,-71.610153,21.10182,0.0018121573,-0.21052103
1532000000,-0.28567928,104.39919,-81.105087,-152.00853,-78.630409,-88.536331,0.0048048832,-0.2765561
1546000000,-0.2871384,102.87997,-77.517822,-28.150827,-72.784012,151.02299,0.003925127,-0.22324002
1560000000,-0.3028537,101.40203,-79.693237,51.705368,-73.860558,-151.12944,0.0062469663,-0.25232965
1574000000,-0.30369619,100.10398,-76.171082,109.11248,-74.975822,179.69028,0.011884023,-0.23557749
1588000000,-0.26523241,98.578644,-76.007401,100.13198,-78.092941,-50.005375,0.0075392122,-0.30162528
1602000000,-0.2845183,97.033333,-77.462944,98.31218,-81.789604,-113.70444,0.012446758,-0.2361488
1616000000,-0.28619573,95.56002,-86.938637,-163.81999,-80.823898,23.779697,0.0081578037,-0.27453184
1630000000,-0.26790145,94.065506,-83.08548,10.042458,-76.394196,15.332564,0.007303535,-0.28824803
1644000000,-0.29417905,92.673698,-77.054237,179.80115,-75.427887,131.64343,0.020323077,-0.31808636
1658000000,-0.28240556,91.198494,-74.15155,1.1517677,-73.214241,132.99776,0.010974199,-0.28683129
1672000000,-0.2706989,89.687027,-69.171196,101.2309,-78.729889,156.15732,0.01385173,-0.20631598
1686000000,-0.27759868,88.335617,-73.284927,-14.384346,-79.04763,-125.57203,0.013418726,-0.23952539
1700000000,-0.26024163,86.855904,-71.943192,59.218357,-75.11779,28.552572,0.0077588558,-0.30006516
1714000000,-0.27767292,85.451286,-87.077705,-53.280579,-78.270737,-175.28622,0.0097181015,-0.28912219
1728000000,-0.29548281,83.965828,-74.145859,-105.33475,-82.810776,-36.69091,0.0066057323,-0.30612305
1742000000,-0.26440865,82.449539,-80.432961,4.0952568,-74.659691,3.8979816,0.012730679,-0.2405674
1756000000,-0.27693179,81.168144,-74.67083,-160.7599,-74.860672,-34.73254,0.013222595,-0.26761675
1770000000,-0.26461911,79.620674,-77.882843,35.33411,-69.262978,-99.522484,0.0094567128,-0.2653175
1784000000,-0.28924045,78.235603,-82.95681,110.31528,-75.329437,127.82049,0.013686068,-0.26484057
1798000000,-0.28245336,76.806847,-79.444092,111.08422,-76.912964,-147.72618,0.0054311026,-0.33578426
1812000000,-0.25822914,75.304703,-72.437698,-113.41497,-96.277267,-100.66589,0.011141513,-0.26928905
1826000000,-0.28630024,74.050919,-75.121773,28.090298,-97.23053,123.16749,0.0015984232,-0.32640252
1840000000,-0.26798379,72.605675,-72.693977,-164.15065,-71.611732,165.83621,0.00015324223,-0.29709569
1854000000,-0.26693544,71.213654,-73.343887,-70.106461,-80.806168,48.516277,0.015487366,-0.26941341
1868000000,-0.28485715,69.7351,-73.446938,-125.91382,-89.572601,-58.969223,0.018559871,-0.34771073
1882000000,-0.26280725,68.318817,-78.426559,20.437624,-80.649529,-172.85057,0.0090821665,-0.29011312
1896000000,-0.27754515,67.006721,-77.372444,-56.966442,-71.257217,-40.373581,0.015248509,-0.32935622
1910000000,-0.25372583,65.563316,-72.570198,169.59735,-79.133469,37.962109,0.015741169,-0.32041633
1924000000,-0.27387115,64.225227,-75.2071,54.748283,-77.409805,-141.85339,0.013779996,-0.31333676
1938000000,-0.27838632,62.814266,-79.989258,82.022766,-83.321419,164.43971,0.018285094,-0.35412446
1952000000,-0.26680386,61.374931,-78.929504,171.63863,-74.060707,105.36147,0.0082368646,-0.25313419
1966000000,-0.25577962,60.119545,-73.584061,96.317543,-74.558594,73.160797,0.0036183861,-0.31840506
1980000000,-0.26022351,58.69286,-84.840096,-153.43654,-69.111725,-169.59749,0.0095615797,-0.32503909
1994000000,-0.26553041,57.333454,-73.547462,-145.90724,-71.124718,-118.37976,0.019214522,-0.20750482
2008000000,-0.27589148,55.979336,-76.727829,-30.127651,-76.173706,-62.331249,0.006544217,-0.31422326
2022000000,-0.26456052,54.620403,-94.201942,125.43499,-80.380028,-124.08435,0.0050329389,-0.31375059
2036000000,-0.24024245,53.175465,-77.633896,156.17937,-70.058624,-55.158485,0.014816159,-0.34038395
2050000000,-0.25032663,51.936649,-82.415756,-127.40965,-88.08741,-13.103404,0.0082177455,-0.30526102
2064000000,-0.26174805,50.432732,-68.109161,-87.332497,-69.995537,-90.029915,0.00057773635,-0.28285974
2078000000,-0.25466421,49.23748,-78.632919,27.31374,-69.381943,37.493938,0.016748501,-0.33158398
2092000000,-0.25104901,47.785454,-75.787651,2.2940757,-84.372673,-178.72867,0.0056565404,-0.32334056
2106000000,-0.25368959,46.302223,-73.304588,100.00101,-79.321632,-4.5555406,0.012525742,-0.29015073
2120000000,-0.26912382,45.151535,-67.453201,-9.7339811,-72.884766,96.864349,0.014371382,-0.34435642
2134000000,-0.26830319,43.813972,-69.93486,139.50087,-74.31945,-107.90138,0.018859887,-0.3604326
2148000000,-0.2551122,42.202244,-67.912247,-67.504021,-77.815575,165.40643,0.0036033846,-0.35688955
2162000000,-0.25643972,41.015556,-75.902359,-11.19108,-77.024734,-39.443672,0.0075536831,-0.35177806
2176000000,-0.24790652,39.712837,-71.338005,23.106897,-71.178009,-91.451286,0.016134227,-0.33144784
2190000000,-0.26680112,38.340347,-76.016991,-135.03633,-97.208504,115.45441,-0.00091645995,-0.43797573
2204000000,-0.26000199,36.929947,-77.021072,28.188295,-68.641838,-157.26634,0.0082833711,-0.36756679
2218000000,-0.24770071,35.685993,-83.080948,123.823,-74.721565,85.204697,0.019132052,-0.33959123
2232000000,-0.25244743,34.366661,-68.086761,80.770424,-74.700607,-32.48925,0.013301047,-0.35094762
2246000000,-0.24423176,32.986923,-76.135643,-70.536423,-77.587746,166.19321,0.0093368618,-0.40532681
2260000000,-0.24338651,31.588259,-73.128883,-36.470203,-69.851173,-140.63307,0.020270001,-0.352305
2274000000,-0.24371396,30.304054,-76.284981,-131.14034,-86.286591,-46.127354,-0.0023536722,-0.30099717
2288000000,-0.2485572,29.003855,-76.638641,148.46245,-73.594833,76.23098,0.0097119026,-0.37825722
2302000000,-0.25734052,27.630684,-84.698311,-28.62542,-82.890938,-126.40798,0.013155495,-0.43179792
2316000000,-0.23917863,26.310307,-79.651115,148.68233,-72.64286,152.79736,0.021396836,-0.38131046
2330000000,-0.23720264,24.875444,-72.455513,74.313667,-76.985413,25.00942,0.010932885,-0.44469762
2344000000,-0.23774946,23.567574,-85.748596,-72.514633,-71.751518,-33.243916,0.025821479,-0.37479314
2358000000,-0.23964718,22.205379,-72.615364,126.80189,-65.602188,125.28226,0.011443593,-0.35503191
2372000000,-0.24085067,21.019621,-69.51355,23.489962,-67.217911,-95.113312,0.052598361,-0.49822891
2386000000,-0.24001019,19.660667,-70.059792,75.043243,-70.698151,107.56635,0.01559931,-0.38667691
2400000000,-0.2427284,18.120859,-81.105103,2.8540568,-75.335365,79.393143,0.015136557,-0.46281058
2414000000,-0.24875648,16.973108,-71.472893,-102.28193,-84.592873,110.84678,0.022679431,-0.39633071
2428000000,-0.23323427,15.547676,-72.60041,141.96097,-77.351799,-4.5192881,0.015425976,-0.35037684
2442000000,-0.247402,14.404573,-80.748001,106.27143,-75.604073,117.91644,0.010091043,-0.47401166
2456000000,-0.24550855,13.064769,-73.166183,-125.28729,-77.539154,31.343636,0.0087298052,-0.47227684
2470000000,-0.2557615,11.71075,-70.865578,-145.84598,-72.429619,23.332161,0.02459232,-0.40888605
2484000000,-0.24380952,10.405536,-79.584618,75.356987,-78.077827,-122.32197,0.0063756914,-0.43331248
2498000000,-0.24945335,9.0285864,-72.702209,-102.82074,-80.236824,-82.157616,0.0069138133,-0.37089047
2512000000,-0.24783334,7.6754732,-76.564781,81.306076,-81.362839,-152.67545,0.018058766,-0.39300704
2526000000,-0.23036778,6.3475041,-75.272102,-54.947605,-74.814682,-159.39009,0.016122364,-0.45167583
2540000000,-0.24564196,5.0928931,-85.524109,-113.35056,-72.991631,-49.770168,0.017020281,-0.45338109
2554000000,-0.24125291,3.7799404,-70.31353,-92.416313,-70.763092,-56.504856,-0.00038520028,-0.45979095
2568000000,-0.24333559,2.3544776,-69.244278,-153.77278,-79.926773,91.065216,0.01158249,-0.45907089
2582000000,-0.24377036,1.0660806,-72.537361,-131.00572,-70.693077,-75.360176,-0.00092319172,-0.4917739
2596000000,-0.24411921,-0.21994065,-66.465828,-25.895773,-73.234451,142.45947,0.015464152,-0.53505516
2610000000,-0.25202027,-1.4660407,-81.097282,50.54607,-77.325439,128.74445,0.030707393,-0.38975516
2624000000,-0.24394451,-2.9405437,-74.230301,25.96909,-89.05632,-161.30644,0.021019196,-0.48247901
2638000000,-0.22904603,-4.158813,-68.803673,-61.546181,-79.054802,-50.878445,0.018012879,-0.53108358
2652000000,-0.24048294,-5.5160551,-71.667915,-53.172974,-77.651405,-136.16151,0.013494078,-0.46416318
2666000000,-0.24302158,-6.8701143,-71.978195,-91.915031,-70.591423,-121.99107,0.017757662,-0.40943179
2680000000,-0.2470918,-8.1608944,-73.249863,162.25227,-72.380745,-32.327721,0.0049786409,-0.39769989
2694000000,-0.23814787,-9.4732494,-72.290993,-69.737442,-68.586205,25.026936,0.0083675981,-0.53294635
2708000000,-0.25077584,-10.791718,-82.760643,-58.860855,-72.423058,-136.15456,0.0030462276,-0.43899477
2722000000,-0.24088241,-12.081861,-79.669037,-50.408619,-77.68779,3.6080437,0.0051358445,-0.49205211
2736000000,-0.25179863,-13.483138,-66.627518,-56.789753,-75.437637,168.03441,0.0091219479,-0.49259228
2750000000,-0.23601082,-14.703345,-71.057892,-5.5855284,-69.366219,125.34788,0.019569641,-0.44007632
2764000000,-0.24669395,-16.087593,-71.335106,166.18289,-74.992531,-141.49493,0.013210723,-0.50820178
2778000000,-0.24520452,-17.462997,-69.406853,174.79974,-85.102859,32.218658,0.015250573,-0.46831891
2792000000,-0.24785116,-18.715656,-70.891121,-42.647247,-73.224884,91.408447,0.011421389,-0.55690122
2806000000,-0.25437489,-19.987522,-68.804138,-63.194611,-71.955086,-11.284051,0.014272307,-0.43131962
2820000000,-0.23557027,-21.385288,-75.293533,-179.42659,-77.524963,-77.055351,0.0064418614,-0.449864
2834000000,-0.24244563,-22.623795,-76.59256,175.45876,-77.885826,27.524174,-0.0070770332,-0.59828651
2848000000,-0.24512619,-24.021885,-77.77919,23.528692,-66.016678,-8.4653664,0.012716226,-0.51911962
2862000000,-0.24415864,-25.26498,-82.281227,150.30267,-69.5504,26.307062,0.02265574,-0.47628909
2876000000,-0.23803219,-26.642122,-73.447334,-54.442329,-74.316177,-40.973415,0.028022081,-0.50979203
2890000000,-0.24653476,-27.973461,-66.837563,105.08492,-70.683586,23.989866,0.020137049,-0.50947648
2904000000,-0.25742099,-29.298923,-71.826691,140.39207,-70.347839,-20.100138,0.0081490185,-0.54109317
2918000000,-0.25087979,-30.612207,-77.716957,68.711761,-81.069366,113.11317,-0.0011948018,-0.55540127
2932000000,-0.2529583,-31.987234,-75.984901,167.17676,-76.622833,82.831253,0.0084683578,-0.53962451
2946000000,-0.24728717,-33.291676,-76.938972,-79.564072,-69.04142,149.3981,0.0089550717,-0.60950184
2960000000,-0.24966583,-34.61269,-72.589386,-56.217964,-72.45993,148.71414,0.015344466,-0.46043649
2974000000,-0.25916329,-35.87862,-67.633377,66.849846,-68.984779,-32.955647,0.0077722925,-0.51597571
2988000000,-0.25709689,-37.242859,-73.242874,89.048111,-71.930008,-98.254761,0.02104238,-0.49505451
3002000000,-0.25405324,-38.552078,-77.643311,145.49718,-79.839043,129.57245,0.016777897,-0.57278824
3016000000,-0.26105142,-39.950348,-77.0522,-105.83774,-72.088341,146.93929,0.00609549,-0.63417596
3030000000,-0.25242519,-41.274067,-72.499229,16.542759,-72.274002,-55.686546,-0.0058873515,-0.6277259
3044000000,-0.25688159,-42.671455,-75.575768,144.07733,-70.163139,6.5957131,0.01201826,-0.60847133
3058000000,-0.26708904,-43.929199,-67.715973,123.37894,-79.324516,-176.52963,0.027756134,-0.56722879
3072000000,-0.26577726,-45.322186,-70.290718,-41.651875,-69.173096,12.455567,0.022159228,-0.50242555
3086000000,-0.2586709,-46.633804,-78.091713,139.12086,-73.569519,-60.445763,0.023198029,-0.53750819
3100000000,-0.26835579,-47.916412,-77.573105,48.981453,-80.482208,-65.753563,0.010316239,-0.56396335
3114000000,-0.27176222,-49.433872,-83.75676,114.83044,-71.835289,-22.675787,0.002433117,-0.57757783
3128000000,-0.27708188,-50.698524,-71.545364,-28.649086,-75.504753,117.80694,0.0050375927,-0.59645253
3142000000,-0.27047712,-51.972626,-73.602913,13.042076,-83.808731,142.27332,0.019797439,-0.58919811
3156000000,-0.27451718,-53.336178,-75.437653,26.930031,-70.454002,70.405556,0.020056659,-0.60341412
3170000000,-0.27586111,-54.718147,-77.717583,152.7755,-76.662949,74.555717,0.012518515,-0.64843196
3184000000,-0.28085828,-56.041615,-72.717056,145.97412,-81.020615,14.898539,0.015372325,-0.60945702
3198000000,-0.28807962,-57.43235,-91.425331,59.936352,-73.735374,15.282482,0.0052961446,-0.64353156
3212000000,-0.2842668,-58.801933,-71.236862,-28.720741,-74.332512,-88.053268,0.013334597,-0.6933071
3226000000,-0.2845161,-60.073944,-69.79895,102.77576,-75.636032,-131.51926,0.0077025248,-0.70289332
3240000000,-0.29115885,-61.469318,-73.770416,62.889301,-75.358826,-24.021864,0.016580887,-0.6246435
3254000000,-0.29399541,-62.833382,-73.062325,-105.83358,-73.400696,81.978477,0.0021128163,-0.5664407
3268000000,-0.29036143,-64.185303,-79.398346,-3.7186811,-73.160553,-67.200203,-0.00042739836,-0.6998269
3282000000,-0.29629061,-65.598236,-67.998672,-116.95004,-74.544815,115.46185,0.00123355,-0.50173718
3296000000,-0.29882824,-67.000526,-75.02858,116.67325,-72.992516,-153.47931,0.017789112,-0.63799894
3310000000,-0.31137469,-68.309418,-77.040443,162.0777,-67.614441,62.193203,0.011560804,-0.61007917
3324000000,-0.30726436,-69.681038,-72.542084,15.983191,-74.436394,156.27867,0.020497248,-0.62814564
3338000000,-0.31171843,-70.98851,-74.459259,-91.27314,-81.715836,156.48503,0.010457239,-0.70913303
3352000000,-0.3184211,-72.418495,-74.773705,82.56974,-70.676819,-109.10694,0.0027647766,-0.68888998
3366000000,-0.31254289,-73.800117,-68.424561,-53.559582,-77.845924,-9.54706,0.008383099,-0.711667
3380000000,-0.32553834,-75.162315,-74.028694,4.6055145,-76.471458,-142.57521,0.0084931599,-0.64994854
3394000000,-0.322779,-76.514946,-73.8927,-10.169854,-76.828369,15.269509,-0.0035125928,-0.62457836
3408000000,-0.3261779,-78.027496,-80.043587,-67.619148,-79.702545,17.351719,0.0075226738,-0.72668296
3422000000,-0.32433262,-79.367889,-83.497269,-176.09711,-74.568924,-16.91165,-0.0020213879,-0.75305963
3436000000,-0.32959005,-80.68998,-74.657501,-139.40125,-75.547798,-7.0858922,0.018169096,-0.80796963
3450000000,-0.34606186,-82.10228,-72.796051,-90.375069,-96.624283,36.103104,0.014880653,-0.71851504
3464000000,-0.3352811,-83.554924,-71.561104,42.531498,-74.45269,117.30106,0.0084595736,-0.66768491
3478000000,-0.34732661,-84.894737,-85.695618,-94.84935,-76.604103,-140.64087,0.0068647079,-0.65916502
3492000000,-0.34883016,-86.337296,-84.78228,102.80103,-90.474243,113.02221,0.01075575,-0.68156898
3506000000,-0.36637267,-87.778488,-67.559448,158.87761,-75.326759,-59.9408,0.0071805231,-0.68863022
3520000000,-0.36188164,-89.179855,-75.63324,44.393635,-74.925827,-68.759552,0.00307313,-0.68465078
3534000000,-0.37561482,-90.626694,-71.096535,-65.993416,-71.207138,14.389997,0.012768879,-0.74899381
3548000000,-0.37827212,-92.012085,-88.112091,-30.340469,-81.737656,80.551109,0.018832052,-0.769023
3562000000,-0.37752238,-93.407425,-66.730148,-29.479525,-81.59269,21.732475,0.016787181,-0.72316837
3576000000,-0.38369906,-94.925346,-79.57695,-52.313202,-74.975594,157.05019,0.013039359,-0.74509811
3590000000,-0.38036507,-96.327126,-78.004639,38.56118,-81.293266,150.7818,0.0062573059,-0.71710384
3604000000,-0.39891726,-97.784729,-84.859886,96.885574,-77.602905,60.908409,0.027069841,-0.6647917
3618000000,-0.39990345,-99.219879,-70.215591,44.48254,-75.853104,93.691643,0.0050913729,-0.76206213
3632000000,-0.39681113,-100.65331,-71.415619,-14.665922,-84.565758,-81.834686,0.007824488,-0.70578557
3646000000,-0.41902751,-102.10185,-73.909904,-82.006432,-76.309944,-3.1464682,0.011216906,-0.72581196
3660000000,-0.41044396,-103.60896,-74.089607,-162.65239,-74.167892,17.514238,0.0070368326,-0.65374309
3674000000,-0.42980608,-104.96764,-71.728226,-30.808334,-75.629669,-50.951519,0.012904121,-0.72540498
3688000000,-0.4293237,-106.46143,-75.861565,-12.597672,-76.594566,120.17387,-0.00096125237,-0.74053955
3702000000,-0.43485862,-107.86898,-77.481224,-68.938446,-69.306175,-108.77032,0.015109212,-0.76627618
3716000000,-0.44945097,-109.41308,-85.448296,-135.32886,-73.949104,-142.32069,0.022590332,-0.78500259
3730000000,-0.45971286,-110.89825,-80.099472,-169.20131,-80.072205,-107.86629,0.010040424,-0.81495702
3744000000,-0.47124735,-112.394,-85.611015,-45.359463,-72.975578,157.23141,0.017583381,-0.72265905
3758000000,-0.46467617,-113.90231,-73.856842,-50.521088,-79.92849,-11.791874,0.0081583196,-0.72920674
3772000000,-0.48968416,-115.39016,-80.122803,84.355339,-81.481316,-58.217239,0.015022537,-0.71630722
3786000000,-0.48792601,-116.85274,-76.980591,57.707039,-76.819572,16.767557,0.018302623,-0.71657354
3800000000,-0.49786851,-118.47662,-77.092583,-71.697502,-76.673195,-25.745235,0.022683037,-0.68193656
3814000000,-0.51600409,-119.87267,-76.765572,-135.89363,-70.594528,44.827343,0.0036954612,-0.7195549
3828000000,-0.50768369,-121.37591,-85.426872,-0.3270261,-72.827309,156.13185,0.016487535,-0.77479911
3842000000,-0.52108735,-122.99639,-76.087601,164.3891,-78.783241,132.36958,0.012442629,-0.81097746
3856000000,-0.53387964,-124.5771,-98.756294,-147.58603,-84.339905,-130.57274,0.015794301,-0.80263245
3870000000,-0.53315556,-126.11243,-69.997345,-88.753021,-72.44371,-80.884125,0.015777795,-0.77495623
3884000000,-0.54750931,-127.60636,-71.614861,128.91386,-73.700829,-93.075958,0.011187472,-0.79487008
3898000000,-0.56269765,-129.1711,-74.462723,-43.725048,-78.159088,-25.501896,0.011822066,-0.75699353
3912000000,-0.56625545,-130.82657,-82.206688,-47.414219,-70.131279,17.368362,-0.00082998344,-0.78354722
3926000000,-0.56603253,-132.38657,-79.931633,-162.01555,-82.146973,-127.0097,0.008437355,-0.80150247
3940000000,-0.58872873,-133.90613,-82.718193,-49.307819,-92.717529,-67.25959,0.015582287,-0.79685873
3954000000,-0.60272515,-135.53835,-74.959625,12.887486,-77.64521,16.534208,0.010631803,-0.86278439
3968000000,-0.62212306,-137.08859,-75.749763,-1.1339666,-69.986588,-124.75684,0.0084394217,-0.83966434
3982000000,-0.63330656,-138.84833,-73.082176,-80.549278,-79.182121,136.75659,0.017593695,-0.80272347
3996000000,-0.64251035,-140.44617,-81.869255,-22.071609,-77.152534,-130.86937,0.017843766,-0.88473678
4010000000,-0.66843605,-142.13283,-78.049408,11.403968,-73.953636,169.94421,0.015290298,-0.88026458
4024000000,-0.65364426,-143.78711,-73.762703,16.356321,-74.451759,-134.25674,0.012987742,-0.89741868
4038000000,-0.69363391,-145.46275,-81.681206,-178.87885,-77.144829,43.036961,0.0096163377,-0.90628958
4052000000,-0.69858408,-147.1956,-82.401772,-123.8521,-79.035194,51.714653,0.016272459,-0.86020994
4066000000,-0.71349031,-148.81715,-67.458794,131.6955,-69.73793,-96.859756,0.021260312,-0.818398
4080000000,-0.74626297,-150.52885,-71.80851,155.37608,-70.016731,2.9793532,0.022127807,-0.81065619
4094000000,-0.75937206,-152.23338,-78.037384,-119.13203,-77.211296,124.24541,0.015243866,-0.79761517
4108000000,-0.76982588,-153.93788,-81.215256,164.02486,-82.44381,-167.09837,0.019806199,-0.74444455
4122000000,-0.80575991,-155.70541,-79.625061,21.014969,-72.661903,106.49965,0.011025839,-0.85598308
4136000000,-0.80509061,-157.49504,-71.828438,136.36346,-72.702217,52.658104,0.0093652746,-0.82128012
4150000000,-0.84526849,-159.23643,-76.856483,117.07056,-72.536705,173.60571,0.019529955,-0.90114421
4164000000,-0.86187035,-161.04248,-70.412254,-116.15722,-81.027039,-44.402733,0.020110253,-0.9014554
4178000000,-0.87069541,-162.89882,-78.143234,37.57608,-78.769257,-137.9886,0.01032347,-0.89154148
4192000000,-0.90722537,-164.69502,-76.450066,-7.5994554,-70.468292,-87.107323,0.0050401785,-0.87607795
4206000000,-0.93081665,-166.53326,-73.693367,-155.63313,-78.642723,-56.314621,0.0037958124,-0.84581935
4220000000,-0.9552657,-168.38101,-81.416046,-97.216919,-70.061592,18.519588,0.0049595074,-0.93884987
4234000000,-0.96723086,-170.24844,-82.468582,-77.870796,-73.588493,129.18802,0.020419439,-0.91596061
4248000000,-1.0090963,-172.30823,-84.125298,12.268729,-78.261948,-22.153328,0.020458601,-0.80194509
4262000000,-1.0364556,-174.24855,-87.092827,-29.150496,-86.390915,-118.09363,0.025789056,-0.84372926
4276000000,-1.0604343,-176.28879,-78.633369,-19.648294,-85.910545,49.364128,0.013377951,-0.78225154
4290000000,-1.0932609,-178.23196,-80.310257,98.925362,-75.081436,27.482746,0.005290457,-0.88699788
4304000000,-1.1288185,179.71115,-74.665848,-5.0623779,-72.449188,-133.60181,0.018715553,-0.93301332
4318000000,-1.1660411,177.73141,-74.996338,-177.44475,-71.027313,44.524609,0.018682562,-0.86975092
4332000000,-1.2040534,175.65335,-72.378517,-52.305908,-72.350502,-125.51716,0.011860789,-0.95932162
4346000000,-1.2588675,173.55322,-78.654755,-156.19708,-68.581573,141.52635,0.021402502,-0.97934842
4360000000,-1.2913808,171.44684,-79.466873,166.42113,-77.01255,-41.554985,0.029231757,-0.94280803
4374000000,-1.3433245,169.27509,-73.696869,138.7328,-78.984818,46.846825,0.0077004572,-0.93472135
4388000000,-1.3876072,167.15083,-80.792938,176.97775,-79.337257,-55.267643,0.0098544713,-0.90282923
4402000000,-1.4344404,164.88757,-90.035049,-18.247711,-73.758118,-31.347734,0.015447128,-0.87585568
4416000000,-1.479319,162.67909,-73.271065,-89.964333,-98.658035,-14.285069,0.025986679,-0.68813682
4430000000,-1.5404629,160.38667,-80.430046,-95.106857,-77.57682,83.692696,0.015331569,-1.0196646
4444000000,-1.5865411,158.04689,-75.761192,71.579056,-75.776314,156.23201,0.011880925,-1.0053754
4458000000,-1.6512812,155.672,-83.955215,121.33902,-73.414307,-175.62131,0.017773129,-1.0007745
4472000000,-1.7185857,153.24968,-71.059647,37.744907,-76.536003,17.574274,0.0051130918,-0.93567699
4486000000,-1.7730682,150.78812,-85.389336,42.585133,-78.764091,-44.833126,0.022905521,-1.0068687
4500000000,-1.8460774,148.24263,-73.330994,-74.69857,-85.66687,157.51843,0.0088687902,-0.91147041
4514000000,-1.921463,145.65787,-67.119141,89.086868,-79.589867,-131.72583,0.0091048982,-0.97742301
4528000000,-1.9993348,143.06862,-73.38633,-9.253233,-73.263359,-129.73247,0.0089669544,-0.99552089
